file_name,true_class_index,pred_class_index,correct,pred_1,pred_2,pred_3,pred_4,pred_5,score_1,score_2,score_3,score_4,score_5,top5_correct,true_rank,true_species,pred_1_species,pred_2_species,pred_3_species,pred_4_species,pred_5_species
val/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/80d4621f-113e-410b-a1b1-807f144e76b6.jpg,0,27,0,27,0,508,538,503,0.5380859375,0.1241455078125,0.023162841796875,0.013946533203125,0.01006317138671875,1,2,Cross Orbweaver,Western Conifer Seed Bug,Cross Orbweaver,Banded Graphisurus,Northern Paper Wasp,Silver-sided Sector Spider
val/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/83fced69-b90f-4cd9-8cff-2c79d4b3167b.jpg,1,501,0,501,502,1,0,556,0.06683349609375,0.030975341796875,0.025848388671875,0.01477813720703125,0.01318359375,1,3,Golden Silk Spider,Basilica Spider,Jorō Spider,Golden Silk Spider,Cross Orbweaver,Agreeable Tiger Moth
val/00157_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Hemiscolopendra_marginata/b76aa04d-4e5c-441a-ae9a-29860df80cba.jpg,5,6,0,6,5,243,737,239,0.1082763671875,0.0467529296875,0.0246124267578125,0.01800537109375,0.01194000244140625,1,2,Eastern Bark Centipede,Giant Desert Centipede,Eastern Bark Centipede,Texas Coralsnake,Western Milksnake,Eastern Milksnake
val/00157_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Hemiscolopendra_marginata/4091a551-6ad8-4cea-bc03-4195c592de62.jpg,5,108,0,108,5,6,540,556,0.31005859375,0.246826171875,0.08575439453125,0.06256103515625,0.0109100341796875,1,2,Eastern Bark Centipede,Pine Hawk-Moth,Eastern Bark Centipede,Giant Desert Centipede,Alaska Yellowjacket,Agreeable Tiger Moth
val/00157_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Hemiscolopendra_marginata/bd03202d-2aa5-49eb-bc8e-747bac6c8430.jpg,5,675,0,675,146,6,5,4,0.03253173828125,0.02716064453125,0.02484130859375,0.0245513916015625,0.023773193359375,1,4,Eastern Bark Centipede,Common Crane,Imperial Eagle,Giant Desert Centipede,Eastern Bark Centipede,Paravaejovis puritanus
val/00159_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Scolopendra_heros/c055e96a-1e6a-4df1-a501-fa7cc4930b4a.jpg,6,595,0,595,737,6,505,590,0.09930419921875,0.0614013671875,0.05810546875,0.035736083984375,0.027740478515625,1,3,Giant Desert Centipede,Common Mestra,Western Milksnake,Giant Desert Centipede,Northern Black Widow,Autumn Leaf
val/00184_Animalia_Arthropoda_Insecta_Coleoptera_Buprestidae_Agrilus_planipennis/c260abd1-09d2-431b-b01a-a0149c4c3922.jpg,7,686,0,686,7,53,108,687,0.071044921875,0.05560302734375,0.054840087890625,0.045440673828125,0.027801513671875,1,2,Emerald Ash Borer,Cliff Swallow,Emerald Ash Borer,Royal Poinciana Moth,Pine Hawk-Moth,Eurasian Crag Martin
val/00184_Animalia_Arthropoda_Insecta_Coleoptera_Buprestidae_Agrilus_planipennis/1b267612-120e-4df1-aa90-f78eb9f4ae64.jpg,7,492,0,492,980,7,487,898,0.231201171875,0.095458984375,0.05816650390625,0.05621337890625,0.0247039794921875,1,3,Emerald Ash Borer,ponderosa pine,sugar maple,Emerald Ash Borer,giant sequoia,Buckley's oak
val/00184_Animalia_Arthropoda_Insecta_Coleoptera_Buprestidae_Agrilus_planipennis/4f4ed283-60db-4e4e-88fe-df09dee46bb9.jpg,7,626,0,626,512,124,113,7,0.1739501953125,0.058807373046875,0.048248291015625,0.0305938720703125,0.024200439453125,1,5,Emerald Ash Borer,giant red-winged grasshopper,Canada Thistle Bud Weevil,Obscure Bird Grasshopper,Australian Green Mantis,Emerald Ash Borer
val/00193_Animalia_Arthropoda_Insecta_Coleoptera_Cantharidae_Chauliognathus_pensylvanicus/482b7639-55e8-4d29-be79-8c3837a7a90d.jpg,8,334,0,334,836,99,823,8,0.11993408203125,0.0341796875,0.0162200927734375,0.01187896728515625,0.01096343994140625,1,5,Goldenrod Soldier Beetle,Great Plains Ragwort,common woolly sunflower,Fatal Metalmark,San Diego County Viguiera,Goldenrod Soldier Beetle
