sample_id,image_path,true_label,pred_1,score_1,pred_2,score_2,pred_3,score_3,pred_4,score_4,pred_5,score_5,top1_correct,top5_correct,score_margin
2778006,val/00859_Animalia_Arthropoda_Insecta_Lepidoptera_Crambidae_Agriphila_straminella/b7bd6702-ee90-4db6-bd61-9979d36047d9.jpg,44,376,36.66027069091797,431,30.24230194091797,483,21.81611633300781,421,18.97024154663086,486,17.6314697265625,False,False,6.41796875
2695504,val/00493_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Toxomerus_politus/6667745d-a0c3-467c-9560-ac2548e17f9a.jpg,23,274,27.690391540527344,239,13.091758728027344,243,12.556777954101562,6,11.786979675292969,365,11.699172973632812,False,False,14.5986328125
2723616,val/02235_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Argyrotaenia_velutinana/4cea50ee-ca8a-4822-85af-c3b7fd99cd27.jpg,109,431,26.79823303222656,421,19.755634307861328,376,18.7024154663086,483,17.33100128173828,276,17.275543212890625,False,False,7.042598724365231
2725970,val/01691_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Ponometia_semiflava/609d46ea-59c2-4145-a901-ea5ee3426159.jpg,83,150,22.452957153320312,98,8.121040344238281,148,5.965980529785156,164,3.824798583984375,159,3.1965866088867188,False,False,14.331916809082031
2722764,val/02246_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Cydia_latiferreana/861f6e5f-cd7f-4106-8283-c9a6da62142e.jpg,110,410,20.6551513671875,349,19.29755401611328,440,17.19110107421875,285,16.941593170166016,369,16.249225616455078,False,False,1.3575973510742188
2760873,val/03120_Animalia_Chordata_Aves_Accipitriformes_Accipitridae_Aquila_heliaca/aa8efa71-e901-4a1f-85a3-1bc414ccd64e.jpg,146,113,20.55216217041016,23,18.36553955078125,114,16.839561462402344,142,14.032325744628906,123,12.417251586914062,False,False,2.18662261962891
2710885,val/03177_Animalia_Chordata_Aves_Accipitriformes_Accipitridae_Pernis_apivorus/5d224229-b7ea-4586-ac4a-2dc2a44d4b4d.jpg,147,146,18.163864135742188,172,13.395729064941406,181,5.030269622802734,180,3.6013336181640625,177,3.5765304565429688,False,False,4.768135070800781
2732378,val/03258_Animalia_Chordata_Aves_Anseriformes_Anatidae_Melanitta_perspicillata/f08aebf2-10c1-4bab-94f8-4bc2c7770a31.jpg,150,146,17.559402465820312,114,8.114448547363281,45,5.867332458496094,180,5.22900390625,106,4.884864807128906,False,False,9.444953918457031
2766250,val/03865_Animalia_Chordata_Aves_Passeriformes_Hirundinidae_Tachycineta_thalassina/c8e13777-7aef-4ad8-8e84-a634c9b1ffae.jpg,180,74,15.663497924804688,40,13.654830932617188,71,12.186370849609377,121,11.888381958007812,119,11.77667999267578,False,False,2.0086669921875
2691833,val/02262_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Platynota_rostrana/b754ecb6-4895-467e-a836-04e28bc6b6a6.jpg,112,150,15.514297485351562,148,3.6925125122070312,372,0.076873779296875,274,-0.3024826049804687,48,-0.7720489501953125,False,False,11.821784973144531
2769183,val/06042_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Goodyera_tesselata/971e1ec2-3ce4-4829-81b2-baa595ce2cd6.jpg,292,294,14.931076049804688,74,13.785064697265623,138,13.728843688964844,40,13.714340209960938,219,10.641258239746094,False,False,1.1460113525390643
2785988,val/01103_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Pantydia_sparsa/671b68f9-910d-41e2-9bcb-791c9533fad9.jpg,54,376,14.57964324951172,431,3.35711669921875,282,3.043853759765625,421,-2.550537109375,405,-2.5771822929382324,False,False,11.22252655029297
