sample_id,image_path,true_label,pred_1,score_1,pred_2,score_2,pred_3,score_3,pred_4,score_4,pred_5,score_5,top1_correct,top5_correct,score_margin
2734004,val/07559_Plantae_Tracheophyta_Magnoliopsida_Caryophyllales_Polygonaceae_Polygonum_paronychia/b79c2700-849e-4d5f-ad43-cae06697d211.jpg,369,431,17.31964874267578,369,15.18490982055664,421,12.417591094970703,338,11.429336547851562,276,10.829147338867188,False,True,2.1347389221191406
2742833,val/02129_Animalia_Arthropoda_Insecta_Lepidoptera_Pyralidae_Moodna_ostrinella/b6c18135-f30a-4e37-b84b-1e4aa678550b.jpg,98,110,7.505859375,46,7.228096008300781,274,3.6867904663085938,98,2.627044677734375,111,2.3421630859375,False,True,0.27776336669921875
2765924,val/02249_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Epiblema_otiosana/c60ad1c1-bfd6-454e-9a20-505ea71f5cc1.jpg,111,52,3.7369461059570312,46,3.084190368652344,111,2.7105484008789062,110,2.510467529296875,83,2.0681610107421875,False,True,0.6527557373046871
2769933,val/07559_Plantae_Tracheophyta_Magnoliopsida_Caryophyllales_Polygonaceae_Polygonum_paronychia/8a216ae9-dcb6-4887-88f0-8a8bed077188.jpg,369,431,3.263740539550781,334,0.5439949035644531,369,0.51043701171875,426,-0.3750152587890625,405,-0.5672330856323242,False,True,2.7197456359863277
2782633,val/03177_Animalia_Chordata_Aves_Accipitriformes_Accipitridae_Pernis_apivorus/c3ce64e3-b261-442d-ae4c-31f4362dd2d5.jpg,147,146,1.2357330322265625,181,-2.009380340576172,180,-3.270172119140625,212,-3.3947906494140625,147,-3.58209228515625,False,True,3.2451133728027344
2736337,val/04732_Animalia_Chordata_Mammalia_Dermoptera_Cynocephalidae_Galeopterus_variegatus/b470bd75-c5ed-44b6-b3fb-cc18f1117e06.jpg,228,468,-0.4764137268066406,228,-1.84797477722168,402,-4.233852386474609,242,-4.419879913330078,92,-4.583273887634277,False,True,1.3715610504150393
2745542,val/02773_Animalia_Chordata_Actinopterygii_Cypriniformes_Cyprinidae_Squalius_cephalus/9533fa48-c235-463b-991a-5171521723b3.jpg,130,252,-2.1819605827331543,273,-6.660198211669922,92,-6.87135124206543,130,-7.7002272605896,442,-7.727693557739258,False,True,4.478237628936768
2774765,val/02773_Animalia_Chordata_Actinopterygii_Cypriniformes_Cyprinidae_Squalius_cephalus/bad8c2a0-ddcc-4cec-bdb4-f2d53406f576.jpg,130,252,-2.379135608673096,405,-8.084949493408203,92,-9.830843925476074,130,-9.915790557861328,389,-10.723730087280272,False,True,5.705813884735107
2748286,val/06492_Plantae_Tracheophyta_Magnoliopsida_Apiales_Apiaceae_Chaerophyllum_aromaticum/4035a356-8a94-4436-811b-e291ade7fc58.jpg,312,405,-2.692072868347168,317,-3.687146186828613,471,-3.782770156860352,389,-4.083475112915039,312,-4.791986465454102,False,True,0.9950733184814449
2744357,val/02736_Animalia_Arthropoda_Malacostraca_Decapoda_Porcellanidae_Petrolisthes_elongatus/c271a475-dc89-4ba8-aeb1-1e7a582a6354.jpg,127,252,-2.718091487884521,130,-8.030174255371094,92,-8.125407218933105,127,-16.739463806152344,137,-17.077922821044922,False,True,5.312082767486572
2728480,val/02246_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Cydia_latiferreana/c7371cf1-18c3-4cf3-beb8-17ec80f5401b.jpg,110,46,-2.792198181152344,110,-3.148178100585937,98,-4.1599884033203125,50,-4.775934219360352,109,-5.3172760009765625,False,True,0.35597991943359286
2739832,val/03120_Animalia_Chordata_Aves_Accipitriformes_Accipitridae_Aquila_heliaca/40757630-4729-47a7-92b5-448172a19fc7.jpg,146,181,-2.954479217529297,212,-3.3592453002929688,130,-4.640304088592529,147,-5.6646270751953125,146,-6.6710205078125,False,True,0.4047660827636719
