sample_id,image_path,true_label,pred_1,score_1,pred_2,score_2,pred_3,score_3,pred_4,score_4,pred_5,score_5,top1_correct,top5_correct,score_margin
2747088,val/03120_Animalia_Chordata_Aves_Accipitriformes_Accipitridae_Aquila_heliaca/c540c2dd-42a8-44e8-aa68-61b5e3ab9ca4.jpg,146,179,0.2033333333333333,147,0.1966666666666666,146,0.1466666666666666,178,0.0733333333333333,203,0.0233333333333333,False,True,0.00666666666666671
2745696,val/03865_Animalia_Chordata_Aves_Passeriformes_Hirundinidae_Tachycineta_thalassina/aa2a8b87-342f-42c6-a94d-b658cd2c6306.jpg,180,146,0.1466666666666666,178,0.1166666666666666,147,0.09,177,0.0433333333333333,162,0.0333333333333333,False,False,0.030000000000000013
2764886,val/03364_Animalia_Chordata_Aves_Charadriiformes_Charadriidae_Charadrius_wilsonia/4db53458-476f-4582-a9c0-249d425c6cc4.jpg,156,150,0.0966666666666666,161,0.0466666666666666,148,0.0433333333333333,163,0.04,164,0.04,False,False,0.049999999999999996
2786796,val/03259_Animalia_Chordata_Aves_Anseriformes_Anatidae_Mergellus_albellus/782e214a-1c74-4bd1-8536-13f54d62d170.jpg,151,150,0.0966666666666666,151,0.05,148,0.05,217,0.0466666666666666,159,0.04,False,True,0.04666666666666659
2710885,val/03177_Animalia_Chordata_Aves_Accipitriformes_Accipitridae_Pernis_apivorus/5d224229-b7ea-4586-ac4a-2dc2a44d4b4d.jpg,147,179,0.0933333333333333,178,0.07,203,0.0566666666666666,147,0.04,146,0.04,False,True,0.02333333333333329
2691833,val/02262_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Platynota_rostrana/b754ecb6-4895-467e-a836-04e28bc6b6a6.jpg,112,150,0.09,148,0.0366666666666666,159,0.0333333333333333,217,0.03,227,0.0266666666666666,False,False,0.0533333333333334
2781136,val/03259_Animalia_Chordata_Aves_Anseriformes_Anatidae_Mergellus_albellus/a8cae111-a065-4b0d-a737-0dcf579c5718.jpg,151,150,0.09,151,0.0633333333333333,227,0.0566666666666666,217,0.05,148,0.0366666666666666,False,True,0.0266666666666667
2706042,val/03402_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_ridibundus/185f5d68-7b6e-4f76-9f76-1e975891079d.jpg,161,150,0.0866666666666666,152,0.03,164,0.03,151,0.0266666666666666,129,0.02,False,False,0.0566666666666666
2771918,val/04671_Animalia_Chordata_Mammalia_Carnivora_Canidae_Canis_lupus/5218a3dc-5840-479e-a6cc-d21a11c4d5a7.jpg,223,150,0.0866666666666666,164,0.0333333333333333,149,0.03,151,0.03,161,0.0266666666666666,False,False,0.0533333333333333
2731985,val/04578_Animalia_Chordata_Aves_Suliformes_Phalacrocoracidae_Phalacrocorax_pelagicus/03d23921-d245-4fa9-ada2-71ed4593ac8d.jpg,216,150,0.0866666666666666,148,0.0466666666666666,164,0.04,151,0.04,152,0.0366666666666666,False,False,0.04
2782633,val/03177_Animalia_Chordata_Aves_Accipitriformes_Accipitridae_Pernis_apivorus/c3ce64e3-b261-442d-ae4c-31f4362dd2d5.jpg,147,178,0.0866666666666666,180,0.0533333333333333,146,0.0433333333333333,203,0.0433333333333333,179,0.0366666666666666,False,False,0.0333333333333333
2737141,val/05172_Animalia_Cnidaria_Anthozoa_Actiniaria_Actiniidae_Actinia_equina/98ad0fc9-fa31-45c7-839a-a02db06a8e42.jpg,249,104,0.0833333333333333,146,0.0233333333333333,71,0.0233333333333333,180,0.02,160,0.0166666666666666,False,False,0.06
