sample_id,image_path,true_label,pred_1,score_1,pred_2,score_2,pred_3,score_3,pred_4,score_4,pred_5,score_5,top1_correct,top5_correct,score_margin
2745696,val/03865_Animalia_Chordata_Aves_Passeriformes_Hirundinidae_Tachycineta_thalassina/aa2a8b87-342f-42c6-a94d-b658cd2c6306.jpg,180,146,941.088623046875,180,671.912353515625,147,457.299560546875,178,96.699462890625,212,11.668701171875,False,True,269.17626953125
2691670,val/01439_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Anthene_emolus/b24b1fa1-c8ad-4fa0-935f-50d6ea434d3a.jpg,73,60,672.6484375,73,57.77001953125,183,-69.437255859375,170,-279.528564453125,209,-327.511474609375,False,True,614.87841796875
2751556,val/04295_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Contopus_sordidulus/78dbdeb3-93e4-443c-afb0-f52270222386.jpg,204,61,640.05322265625,44,-197.95263671875,204,-252.0478515625,179,-339.260498046875,23,-414.68896484375,False,True,838.005859375
2693613,val/04100_Animalia_Chordata_Aves_Passeriformes_Passerellidae_Centronyx_henslowii/917679df-72bf-4977-9dee-a04a13e2a3fe.jpg,194,171,596.692626953125,394,48.321044921875,194,4.41455078125,286,-0.6005859375,76,-73.2275390625,False,True,548.37158203125
2723372,val/03177_Animalia_Chordata_Aves_Accipitriformes_Accipitridae_Pernis_apivorus/6be86a16-e3d7-448c-8fc8-7610d0de0751.jpg,147,146,547.8857421875,147,518.0595703125,178,484.094482421875,111,349.591064453125,109,339.65625,False,True,29.826171875
2777831,val/03778_Animalia_Chordata_Aves_Passeriformes_Corvidae_Pyrrhocorax_graculus/a31ebbc4-bc08-4ef9-a88f-a0e26d8cca4e.jpg,174,185,433.160400390625,174,15.009765625,85,-332.85546875,254,-489.760986328125,180,-521.72998046875,False,True,418.150634765625
2764417,val/01076_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Melipotis_acontioides/f9e13aba-ff5a-4769-8b7c-5899629a18e8.jpg,53,46,390.415771484375,82,-226.62060546875,53,-254.4306640625,47,-294.576416015625,50,-504.48046875,False,True,617.036376953125
2749111,val/01164_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Chiasmia_clathrata/ca7d1854-3507-49f4-9dc6-50c6539d77d6.jpg,55,218,376.66259765625,192,318.952392578125,55,315.64794921875,195,301.3740234375,122,274.376220703125,False,True,57.710205078125
2778067,val/07576_Plantae_Tracheophyta_Magnoliopsida_Celastrales_Celastraceae_Canotia_holacantha/c9d6ddaa-c206-4dea-a363-60b1c83641b4.jpg,372,371,344.264404296875,372,-183.69677734375,287,-271.2919921875,323,-571.046630859375,157,-811.18310546875,False,True,527.961181640625
2738204,val/03258_Animalia_Chordata_Aves_Anseriformes_Anatidae_Melanitta_perspicillata/aa38a26e-d2aa-420c-8742-324a85e7e868.jpg,150,424,265.1435546875,150,242.58447265625,293,123.5478515625,155,118.04248046875,148,82.50927734375,False,True,22.55908203125
2781136,val/03259_Animalia_Chordata_Aves_Anseriformes_Anatidae_Mergellus_albellus/a8cae111-a065-4b0d-a737-0dcf579c5718.jpg,151,152,259.51416015625,163,147.7412109375,424,139.80908203125,151,103.453369140625,160,89.76123046875,False,True,111.77294921875
2759238,val/00924_Animalia_Arthropoda_Insecta_Lepidoptera_Crambidae_Perispasta_caeculalis/ce47937d-02cb-4d4b-9434-19ba353ec55f.jpg,46,50,239.341796875,106,7.98828125,46,-20.65283203125,85,-87.232177734375,54,-170.39208984375,False,True,231.353515625
