sample_id,image_path,true_label,pred_1,score_1,pred_2,score_2,pred_3,score_3,pred_4,score_4,pred_5,score_5,top1_correct,top5_correct,score_margin
2690601,val/01748_Animalia_Arthropoda_Insecta_Lepidoptera_Notodontidae_Peridea_angulosa/0d32c0e8-9cb5-4e8f-b647-74ffecabd2ae.jpg,85,85,1258.914794921875,51,961.77197265625,52,917.758544921875,105,840.58642578125,81,805.41162109375,True,True,297.142822265625
2784977,val/00921_Animalia_Arthropoda_Insecta_Lepidoptera_Crambidae_Parapoynx_diminutalis/4b6e1e5a-0697-4998-8fdf-62624ba53e2b.jpg,45,45,1074.983642578125,94,-304.6279296875,100,-707.846923828125,89,-725.457275390625,66,-894.48095703125,True,True,1379.611572265625
2760244,val/00921_Animalia_Arthropoda_Insecta_Lepidoptera_Crambidae_Parapoynx_diminutalis/c0aafe61-2c95-44e7-96da-e84e4bc11dba.jpg,45,45,860.948974609375,105,713.4365234375,85,326.4423828125,18,97.72021484375,82,63.431396484375,True,True,147.512451171875
2784233,val/02198_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Hippotion_scrofa/3432bb68-f6d9-4a53-9986-d0a3cbc6e38c.jpg,106,106,811.810302734375,60,-992.9970703125,105,-1025.5836181640625,107,-1126.57373046875,52,-1196.4150390625,True,True,1804.807373046875
2695128,val/00924_Animalia_Arthropoda_Insecta_Lepidoptera_Crambidae_Perispasta_caeculalis/5b371bae-bee8-497f-87d5-1fb148618c42.jpg,46,46,727.2275390625,50,341.744140625,53,79.071533203125,82,65.008056640625,52,-106.07275390625,True,True,385.4833984375
2687604,val/01649_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Lithacodia_musta/003116a0-6d6a-4582-b13f-2735b6c0cb4d.jpg,81,81,652.866455078125,110,418.892333984375,45,-45.053466796875,109,-139.261474609375,105,-145.269287109375,True,True,233.97412109375
2693566,val/01242_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Ilexia_intractata/248e5858-2790-4bb2-b370-b5a6cbc383be.jpg,59,59,629.66796875,60,-9.091552734375,45,-216.29052734375,58,-329.044189453125,110,-411.892822265625,True,True,638.759521484375
2764886,val/03364_Animalia_Chordata_Aves_Charadriiformes_Charadriidae_Charadrius_wilsonia/4db53458-476f-4582-a9c0-249d425c6cc4.jpg,156,156,592.67236328125,144,221.13232421875,161,171.938232421875,163,167.69970703125,159,123.9482421875,True,True,371.5400390625
2750038,val/00997_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_grynea/20a7750c-760c-4fee-84fd-00fd39f1a288.jpg,50,50,533.808837890625,52,-202.314208984375,82,-339.71337890625,51,-422.1494140625,53,-489.8681640625,True,True,736.123046875
2772175,val/01164_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Chiasmia_clathrata/750bae87-16b4-48b4-9228-0a2c1f106973.jpg,55,55,502.740234375,40,475.9375,15,359.853515625,175,242.198974609375,66,179.383056640625,True,True,26.802734375
2702504,val/00924_Animalia_Arthropoda_Insecta_Lepidoptera_Crambidae_Perispasta_caeculalis/68f9eaae-bceb-4871-98b7-15ec1a680646.jpg,46,46,487.7392578125,50,-696.155517578125,53,-822.7509765625,112,-835.51513671875,384,-893.237060546875,True,True,1183.894775390625
2720529,val/04100_Animalia_Chordata_Aves_Passeriformes_Passerellidae_Centronyx_henslowii/449e413a-0bd8-4748-a22d-74dce21e6d60.jpg,194,194,462.359130859375,186,112.1416015625,197,47.227783203125,192,46.6904296875,253,14.59765625,True,True,350.217529296875
