file_name,true_class_index,pred_class_index,correct,pred_1,pred_2,pred_3,pred_4,pred_5,score_1,score_2,score_3,score_4,score_5,top5_correct,true_rank,true_species,pred_1_species,pred_2_species,pred_3_species,pred_4_species,pred_5_species
val/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/cd3d05f5-1e72-487d-a7d1-b42fd5ea58be.jpg,0,27,0,27,0,1,26,30,0.2451171875,0.2171630859375,0.044036865234375,0.034820556640625,0.0303802490234375,1,2,Cross Orbweaver,Western Conifer Seed Bug,Cross Orbweaver,Golden Silk Spider,Western Leaf-footed Bug,Brown Marmorated Stink Bug
val/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/45ef1c33-95d3-4d8a-9534-72344ea47a5c.jpg,0,45,0,45,0,72,109,23,0.201904296875,0.140869140625,0.0482177734375,0.0282440185546875,0.0264739990234375,1,2,Cross Orbweaver,Hydrilla Leafcutter Moth,Cross Orbweaver,Green Oak-Slug Moth,Red-banded Leafroller,Maize Calligrapher Fly
val/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/ebcf9263-7502-4073-84bc-dd59fff66528.jpg,2,268,0,268,2,255,420,87,0.12054443359375,0.06707763671875,0.041259765625,0.028045654296875,0.025482177734375,1,2,Six-spotted Fishing Spider,Roridomyces austrororidus,Six-spotted Fishing Spider,Hilton's Aeolid,Beechdrops,Silver Emperor
val/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/4e4a3e12-1339-49d9-b74b-d92453c48ba4.jpg,2,26,0,26,2,72,31,84,0.0677490234375,0.06011962890625,0.059295654296875,0.0535888671875,0.052764892578125,1,2,Six-spotted Fishing Spider,Western Leaf-footed Bug,Six-spotted Fishing Spider,Green Oak-Slug Moth,Southern Green Stink Bug,Green Silver-lines
val/00094_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Phidippus_johnsoni/f1a60708-e0f5-49ab-a049-a21517407f32.jpg,3,90,0,90,38,3,37,10,0.12060546875,0.072021484375,0.06982421875,0.06610107421875,0.0465087890625,1,3,Johnson's Jumping Spider,Red-spotted Admiral,New York Carpenter Ant,Johnson's Jumping Spider,Florida Carpenter Ant,Spined Woodborer
val/00094_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Phidippus_johnsoni/9a79514c-36d8-425f-8a58-71755d9ec4c0.jpg,3,14,0,14,90,3,102,245,0.1402587890625,0.126708984375,0.055572509765625,0.037139892578125,0.0322265625,1,3,Johnson's Jumping Spider,Woodland Dor Beetle,Red-spotted Admiral,Johnson's Jumping Spider,Buck Moth,Mole Snake
val/00094_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Phidippus_johnsoni/0e935210-785b-4900-8bcd-d9a719dada15.jpg,3,240,0,240,3,91,158,41,0.09552001953125,0.0927734375,0.07293701171875,0.036529541015625,0.0304718017578125,1,2,Johnson's Jumping Spider,Flat-headed Snake,Johnson's Jumping Spider,Mourning Cloak,Crowned Lapwing,Common Thread-waisted Wasp
val/00094_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Phidippus_johnsoni/2d6c8e3b-b8f3-4520-88d6-d538de08cb66.jpg,3,18,0,18,106,3,49,50,0.31494140625,0.035125732421875,0.0291290283203125,0.0273590087890625,0.0260162353515625,1,3,Johnson's Jumping Spider,Blue Blowfly,Hippotion scrofa,Johnson's Jumping Spider,Deduced Graphic,Woody Underwing
val/00152_Animalia_Arthropoda_Arachnida_Scorpiones_Vaejovidae_Paravaejovis_puritanus/7e3d62f2-00d0-4ec5-a415-1e6f2d1e4ebd.jpg,4,72,0,72,4,109,110,251,0.12103271484375,0.07720947265625,0.0234375,0.0212249755859375,0.0149993896484375,1,2,Paravaejovis puritanus,Green Oak-Slug Moth,Paravaejovis puritanus,Red-banded Leafroller,Filbertworm Moth,Queen Conch
val/00152_Animalia_Arthropoda_Arachnida_Scorpiones_Vaejovidae_Paravaejovis_puritanus/de540bf6-6efd-4ed9-b971-a32070910af2.jpg,4,158,0,158,247,239,155,4,0.1334228515625,0.06695556640625,0.05999755859375,0.041961669921875,0.0400390625,1,5,Paravaejovis puritanus,Crowned Lapwing,Western Rattlesnake,Eastern Milksnake,Red-breasted Dotterel,Paravaejovis puritanus
val/00157_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Hemiscolopendra_marginata/fe384a3b-f4f3-49be-b491-369f8e2cb1c6.jpg,5,127,0,127,274,5,139,248,0.11273193359375,0.0960693359375,0.0821533203125,0.07659912109375,0.0301666259765625,1,3,Eastern Bark Centipede,New Zealand Half Crab,ceramic parchment,Eastern Bark Centipede,Striped Eel Catfish,Massasauga
val/00159_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Scolopendra_heros/79af4b22-f7c8-431f-97ba-e8d48075286d.jpg,6,10,0,10,127,50,106,6,0.0772705078125,0.060302734375,0.058685302734375,0.0455322265625,0.03656005859375,1,5,Giant Desert Centipede,Spined Woodborer,New Zealand Half Crab,Woody Underwing,Hippotion scrofa,Giant Desert Centipede
val/00159_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Scolopendra_heros/8f35f714-7c94-425f-9803-375de32d8901.jpg,6,5,0,5,127,6,101,263,0.0732421875,0.052947998046875,0.040191650390625,0.03814697265625,0.037017822265625,1,3,Giant Desert Centipede,Eastern Bark Centipede,New Zealand Half Crab,Giant Desert Centipede,Orange-tipped Oakworm Moth,Smooth Rock Tripe
val/00184_Animalia_Arthropoda_Insecta_Coleoptera_Buprestidae_Agrilus_planipennis/c260abd1-09d2-431b-b01a-a0149c4c3922.jpg,7,53,0,53,7,52,277,215,0.11163330078125,0.104248046875,0.059051513671875,0.0285491943359375,0.0282135009765625,1,2,Emerald Ash Borer,Royal Poinciana Moth,Emerald Ash Borer,Dimorphic Bomolocha Moth,Sponge Weed,Eastern Screech-Owl
val/00193_Animalia_Arthropoda_Insecta_Coleoptera_Cantharidae_Chauliognathus_pensylvanicus/99e3a1d5-6e58-4430-bf98-56460a57caec.jpg,8,63,0,63,8,15,69,70,0.26123046875,0.09381103515625,0.07568359375,0.07366943359375,0.05517578125,1,2,Goldenrod Soldier Beetle,Least Skipper,Goldenrod Soldier Beetle,Oedemera femorata,Long Dash Skipper,European Skipper
val/00193_Animalia_Arthropoda_Insecta_Coleoptera_Cantharidae_Chauliognathus_pensylvanicus/54aed724-193c-48c5-8da6-fd94681ec93f.jpg,8,9,0,9,15,11,69,8,0.1341552734375,0.0684814453125,0.061065673828125,0.044158935546875,0.04296875,1,5,Goldenrod Soldier Beetle,Spotted Longhorn,Oedemera femorata,False Potato Beetle,Long Dash Skipper,Goldenrod Soldier Beetle
val/00193_Animalia_Arthropoda_Insecta_Coleoptera_Cantharidae_Chauliognathus_pensylvanicus/17e62b64-ddca-4a1e-91d8-1cba36c311be.jpg,8,9,0,9,15,8,318,55,0.63623046875,0.082763671875,0.04327392578125,0.032684326171875,0.026153564453125,1,3,Goldenrod Soldier Beetle,Spotted Longhorn,Oedemera femorata,Goldenrod Soldier Beetle,common yarrow,Latticed Heath
val/00193_Animalia_Arthropoda_Insecta_Coleoptera_Cantharidae_Chauliognathus_pensylvanicus/ca5274d6-9681-4970-8631-b305f699d778.jpg,8,21,0,21,8,39,22,32,0.1573486328125,0.134033203125,0.0791015625,0.07550048828125,0.06292724609375,1,2,Goldenrod Soldier Beetle,Yellow-shouldered Drone Fly,Goldenrod Soldier Beetle,Pure Green Sweat Bee,Transverse-banded Flower Fly,Jagged Ambush Bug
val/00193_Animalia_Arthropoda_Insecta_Coleoptera_Cantharidae_Chauliognathus_pensylvanicus/6235aa1d-11d6-42e3-9ea9-6a0b8dd88f62.jpg,8,401,0,401,8,334,39,15,0.1258544921875,0.09515380859375,0.057159423828125,0.041473388671875,0.03631591796875,1,2,Goldenrod Soldier Beetle,Yellow milkwort,Goldenrod Soldier Beetle,Great Plains Ragwort,Pure Green Sweat Bee,Oedemera femorata
val/00193_Animalia_Arthropoda_Insecta_Coleoptera_Cantharidae_Chauliognathus_pensylvanicus/587e73dc-e613-4451-a3d9-88e4d7bc289a.jpg,8,63,0,63,70,99,8,71,0.14404296875,0.07501220703125,0.04541015625,0.04290771484375,0.040008544921875,1,4,Goldenrod Soldier Beetle,Least Skipper,European Skipper,Fatal Metalmark,Goldenrod Soldier Beetle,Dorantes Longtail
