sample_id,image_path,true_label,pred_1,score_1,pred_2,score_2,pred_3,score_3,pred_4,score_4,pred_5,score_5,top1_correct,top5_correct,score_margin
2764694,val/06893_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Melanthera_nivea/4c13f8d3-14ab-4605-b0b8-50e6bf67387a.jpg,331,433,97.02066040039062,458,49.477935791015625,345,48.134765625,331,26.31591796875,438,19.17709350585937,False,True,47.542724609375
2702245,val/04293_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Contopus_cooperi/624e31a6-b9ad-454d-882d-61e96a2ccd6d.jpg,203,192,85.60845947265625,204,41.165557861328125,203,19.075714111328125,147,16.673126220703125,178,-0.97021484375,False,True,44.442901611328125
2705739,val/02884_Animalia_Chordata_Actinopterygii_Perciformes_Serranidae_Paralabrax_clathratus/e09a3b2f-9e0c-4bdf-92ae-2e1b25efe2d4.jpg,138,219,57.5118408203125,134,11.753936767578123,117,5.3787841796875,133,2.367828369140625,138,-28.151641845703125,False,True,45.757904052734375
2786408,val/04609_Animalia_Chordata_Elasmobranchii_Orectolobiformes_Ginglymostomatidae_Ginglymostoma_cirratum/5154dcce-4251-461d-a015-451e1a26db17.jpg,219,150,54.1534423828125,219,51.87591552734375,85,42.584228515625,139,18.61752319335937,251,5.81182861328125,False,True,2.27752685546875
2751553,val/02866_Animalia_Chordata_Actinopterygii_Perciformes_Pomacentridae_Abudefduf_vaigiensis/94a97538-b51a-4e41-a630-c95435e6b05d.jpg,136,140,50.79830932617188,134,29.476470947265625,132,9.75286865234375,219,8.98095703125,136,6.482421875,False,True,21.321838378906257
2686843,val/03938_Animalia_Chordata_Aves_Passeriformes_Meliphagidae_Ptilotula_penicillata/df8edd4c-fbb4-4886-8600-a429e5efac23.jpg,183,203,48.16744995117188,176,-42.26779174804688,183,-61.81317138671875,166,-88.25338745117188,219,-88.52536010742188,False,True,90.43524169921876
2724893,val/02884_Animalia_Chordata_Actinopterygii_Perciformes_Serranidae_Paralabrax_clathratus/13955d34-0975-4fb4-9482-9be7e8b09f09.jpg,138,140,47.508636474609375,136,31.53790283203125,132,12.01165771484375,134,-31.17098999023437,138,-45.373809814453125,False,True,15.970733642578125
2749978,val/03120_Animalia_Chordata_Aves_Accipitriformes_Accipitridae_Aquila_heliaca/df55e8d0-db37-4f52-a0d4-57383b9f591b.jpg,146,179,41.97482299804688,147,6.602813720703125,180,0.332122802734375,146,-22.89947509765625,166,-24.00128173828125,False,True,35.37200927734376
2779826,val/02855_Animalia_Chordata_Actinopterygii_Perciformes_Mullidae_Parupeneus_spilurus/39668dfb-000e-440a-b325-46f77eb582c0.jpg,134,140,36.48776245117188,256,-20.124298095703125,133,-23.411163330078125,139,-30.44561767578125,134,-86.08749389648438,False,True,56.61206054687501
2691120,val/02914_Animalia_Chordata_Actinopterygii_Siluriformes_Plotosidae_Plotosus_lineatus/69ea2b7d-4fd7-4d2f-a0fb-37fcef3e879c.jpg,139,219,28.6123046875,133,-20.513702392578125,256,-28.1087646484375,134,-42.5369873046875,139,-56.81158447265625,False,True,49.126007080078125
2740019,val/04904_Animalia_Chordata_Reptilia_Squamata_Colubridae_Dendrelaphis_pictus/b17b26cb-cb69-4063-83ff-f2d97bb92e64.jpg,238,141,23.58306884765625,228,17.79205322265625,238,0.788238525390625,268,-40.471282958984375,61,-46.102813720703125,False,True,5.791015625
2723372,val/03177_Animalia_Chordata_Aves_Accipitriformes_Accipitridae_Pernis_apivorus/6be86a16-e3d7-448c-8fc8-7610d0de0751.jpg,147,203,19.83270263671875,177,9.2777099609375,147,0.02685546875,150,-6.1817626953125,172,-13.165985107421877,False,True,10.55499267578125
